Position,Velocity,Throttle, Pitch_Angle,Pitch_Rate,Desired_Pitch,Elevator
 1.28147E+03, 2.02579E+00, 4.96259E-01,-3.27178E+00,-2.84240E-02,-3.37525E+00,-7.07835E-03
 1.28147E+03, 2.02579E+00, 4.96170E-01,-3.27178E+00,-2.84240E-02,-3.37769E+00,-7.05102E-03
 1.28168E+03, 2.01628E+00, 4.96170E-01,-3.27462E+00,-2.83140E-02,-3.37769E+00,-7.05102E-03
 1.28188E+03, 2.00677E+00, 4.96107E-01,-3.27744E+00,-2.82042E-02,-3.38251E+00,-6.99611E-03
 1.28208E+03, 1.99726E+00, 4.96107E-01,-3.28025E+00,-2.80943E-02,-3.38251E+00,-6.99611E-03
 1.28208E+03, 1.99726E+00, 4.96075E-01,-3.28025E+00,-2.80943E-02,-3.38491E+00,-6.96855E-03
 1.28227E+03, 1.98764E+00, 4.95987E-01,-3.28304E+00,-2.79842E-02,-3.38730E+00,-6.94097E-03
 1.28247E+03, 1.97801E+00, 4.95987E-01,-3.28583E+00,-2.78741E-02,-3.38730E+00,-6.94097E-03
 1.28287E+03, 1.95882E+00, 4.95923E-01,-3.29138E+00,-2.76746E-02,-3.39203E+00,-6.88256E-03
 1.28287E+03, 1.95882E+00, 4.95923E-01,-3.29138E+00,-2.76746E-02,-3.39203E+00,-6.88256E-03
 1.28325E+03, 1.93957E+00, 4.95860E-01,-3.29688E+00,-2.74340E-02,-3.39672E+00,-6.82943E-03
 1.28345E+03, 1.93001E+00, 4.95860E-01,-3.29962E+00,-2.73758E-02,-3.39672E+00,-6.82943E-03
 1.28345E+03, 1.93001E+00, 4.95853E-01,-3.29962E+00,-2.73758E-02,-3.40137E+00,-6.77116E-03
 1.28364E+03, 1.92038E+00, 4.95797E-01,-3.30234E+00,-2.72302E-02,-3.40137E+00,-6.77116E-03
 1.28402E+03, 1.90130E+00, 4.95790E-01,-3.30776E+00,-2.70081E-02,-3.40596E+00,-6.71471E-03
 1.28421E+03, 1.89178E+00, 4.95758E-01,-3.31044E+00,-2.68814E-02,-3.40824E+00,-6.68869E-03
 1.28440E+03, 1.88226E+00, 4.95694E-01,-3.31312E+00,-2.67639E-02,-3.41277E+00,-6.63406E-03
 1.28459E+03, 1.87274E+00, 4.95661E-01,-3.31579E+00,-2.66501E-02,-3.41502E+00,-6.60632E-03
 1.28477E+03, 1.86321E+00, 4.95661E-01,-3.31844E+00,-2.65377E-02,-3.41502E+00,-6.60632E-03
 1.28477E+03, 1.86321E+00, 4.95572E-01,-3.31844E+00,-2.65377E-02,-3.41726E+00,-6.57846E-03
 1.28496E+03, 1.85357E+00, 4.95572E-01,-3.32108E+00,-2.64258E-02,-3.41726E+00,-6.57846E-03
 1.28532E+03, 1.83430E+00, 4.95509E-01,-3.32633E+00,-2.62024E-02,-3.42169E+00,-6.52268E-03
 1.28551E+03, 1.82472E+00, 4.95502E-01,-3.32895E+00,-2.61465E-02,-3.42608E+00,-6.46359E-03
 1.28569E+03, 1.81519E+00, 4.95502E-01,-3.33155E+00,-2.60005E-02,-3.42608E+00,-6.46359E-03
 1.28569E+03, 1.81519E+00, 4.95470E-01,-3.33155E+00,-2.60005E-02,-3.42826E+00,-6.43716E-03
 1.28605E+03, 1.79597E+00, 4.95413E-01,-3.33672E+00,-2.58116E-02,-3.42826E+00,-6.43716E-03
 1.28605E+03, 1.79597E+00, 4.95349E-01,-3.33672E+00,-2.58116E-02,-3.43258E+00,-6.37881E-03
 1.28623E+03, 1.78632E+00, 4.95317E-01,-3.33928E+00,-2.56634E-02,-3.43473E+00,-6.35237E-03
 1.28640E+03, 1.77668E+00, 4.95317E-01,-3.34184E+00,-2.55364E-02,-3.43473E+00,-6.35237E-03
 1.28676E+03, 1.75745E+00, 4.95253E-01,-3.34692E+00,-2.53245E-02,-3.43898E+00,-6.29401E-03
 1.28676E+03, 1.75745E+00, 4.95253E-01,-3.34692E+00,-2.53245E-02,-3.43898E+00,-6.29401E-03
 1.28693E+03, 1.74786E+00, 4.95246E-01,-3.34944E+00,-2.52503E-02,-3.44319E+00,-6.23709E-03
 1.28711E+03, 1.73821E+00, 4.95189E-01,-3.35195E+00,-2.50993E-02,-3.44319E+00,-6.23709E-03
 1.28728E+03, 1.72857E+00, 4.95125E-01,-3.35445E+00,-2.49711E-02,-3.44735E+00,-6.18330E-03
 1.28745E+03, 1.71892E+00, 4.95125E-01,-3.35693E+00,-2.48521E-02,-3.44735E+00,-6.18330E-03
 1.28762E+03, 1.70927E+00, 4.95093E-01,-3.35941E+00,-2.47369E-02,-3.44941E+00,-6.15543E-03
 1.28779E+03, 1.69968E+00, 4.95086E-01,-3.36188E+00,-2.46793E-02,-3.45350E+00,-6.09594E-03
 1.28796E+03, 1.69014E+00, 4.95054E-01,-3.36433E+00,-2.45315E-02,-3.45553E+00,-6.06938E-03
 1.28830E+03, 1.67095E+00, 4.94964E-01,-3.36920E+00,-2.42860E-02,-3.45755E+00,-6.04187E-03
 1.28830E+03, 1.67095E+00, 4.94964E-01,-3.36920E+00,-2.42860E-02,-3.45755E+00,-6.04187E-03
 1.28863E+03, 1.65170E+00, 4.94899E-01,-3.37403E+00,-2.40786E-02,-3.46154E+00,-5.98259E-03
 1.28863E+03, 1.65170E+00, 4.94867E-01,-3.37403E+00,-2.40786E-02,-3.46353E+00,-5.95593E-03
 1.28879E+03, 1.64204E+00, 4.94867E-01,-3.37642E+00,-2.39511E-02,-3.46353E+00,-5.95593E-03
 1.28895E+03, 1.63238E+00, 4.94803E-01,-3.37881E+00,-2.38322E-02,-3.46746E+00,-5.90028E-03
 1.28895E+03, 1.63238E+00, 4.94803E-01,-3.37881E+00,-2.38322E-02,-3.46746E+00,-5.90028E-03
 1.28928E+03, 1.61283E+00, 4.94714E-01,-3.38354E+00,-2.36024E-02,-3.46940E+00,-5.87206E-03
 1.28928E+03, 1.61283E+00, 4.94682E-01,-3.38354E+00,-2.36024E-02,-3.47134E+00,-5.84375E-03
 1.28960E+03, 1.59335E+00, 4.94682E-01,-3.38823E+00,-2.34319E-02,-3.47134E+00,-5.84375E-03
 1.28960E+03, 1.59335E+00, 4.94676E-01,-3.38823E+00,-2.34319E-02,-3.47517E+00,-5.78371E-03
 1.28976E+03, 1.58358E+00, 4.94618E-01,-3.39056E+00,-2.32833E-02,-3.47517E+00,-5.78371E-03
 1.28991E+03, 1.57388E+00, 4.94554E-01,-3.39288E+00,-2.32091E-02,-3.47896E+00,-5.72595E-03
 1.29023E+03, 1.55434E+00, 4.94523E-01,-3.39748E+00,-2.29267E-02,-3.48084E+00,-5.69923E-03
 1.29038E+03, 1.54464E+00, 4.94523E-01,-3.39976E+00,-2.28618E-02,-3.48084E+00,-5.69923E-03
 1.29053E+03, 1.53498E+00, 4.94517E-01,-3.40204E+00,-2.27111E-02,-3.48455E+00,-5.64009E-03
 1.29069E+03, 1.52533E+00, 4.94484E-01,-3.40429E+00,-2.25820E-02,-3.48640E+00,-5.61324E-03
 1.29069E+03, 1.52533E+00, 4.94394E-01,-3.40429E+00,-2.25820E-02,-3.48823E+00,-5.58551E-03
 1.29084E+03, 1.51556E+00, 4.94394E-01,-3.40654E+00,-2.24620E-02,-3.48823E+00,-5.58551E-03
 1.29099E+03, 1.50579E+00, 4.94362E-01,-3.40877E+00,-2.23457E-02,-3.49005E+00,-5.55737E-03
 1.29114E+03, 1.49603E+00, 4.94330E-01,-3.41100E+00,-2.22309E-02,-3.49185E+00,-5.52902E-03
 1.29129E+03, 1.48633E+00, 4.94324E-01,-3.41321E+00,-2.21735E-02,-3.49543E+00,-5.46882E-03
 1.29158E+03, 1.46686E+00, 4.94260E-01,-3.41761E+00,-2.19498E-02,-3.49897E+00,-5.41088E-03
 1.29158E+03, 1.46686E+00, 4.94260E-01,-3.41761E+00,-2.19498E-02,-3.49897E+00,-5.41088E-03
 1.29173E+03, 1.45709E+00, 4.94170E-01,-3.41979E+00,-2.17967E-02,-3.50072E+00,-5.38407E-03
 1.29201E+03, 1.43757E+00, 4.94138E-01,-3.42411E+00,-2.15457E-02,-3.50245E+00,-5.35623E-03
 1.29201E+03, 1.43757E+00, 4.94106E-01,-3.42411E+00,-2.15457E-02,-3.50418E+00,-5.32795E-03
 1.29230E+03, 1.41804E+00, 4.94074E-01,-3.42839E+00,-2.13133E-02,-3.50589E+00,-5.29947E-03
 1.29244E+03, 1.40835E+00, 4.94074E-01,-3.43051E+00,-2.12556E-02,-3.50589E+00,-5.29947E-03
 1.29244E+03, 1.40835E+00, 4.94068E-01,-3.43051E+00,-2.12556E-02,-3.50929E+00,-5.23900E-03
 1.29272E+03, 1.38906E+00, 4.94004E-01,-3.43472E+00,-2.09768E-02,-3.51263E+00,-5.18396E-03
 1.29286E+03, 1.37941E+00, 4.93971E-01,-3.43681E+00,-2.08563E-02,-3.51429E+00,-5.15555E-03
 1.29286E+03, 1.37941E+00, 4.93971E-01,-3.43681E+00,-2.08563E-02,-3.51429E+00,-5.15555E-03
 1.29313E+03, 1.36000E+00, 4.93880E-01,-3.44094E+00,-2.06235E-02,-3.51593E+00,-5.12696E-03
 1.29313E+03, 1.36000E+00, 4.93880E-01,-3.44094E+00,-2.06235E-02,-3.51593E+00,-5.12696E-03
 1.29327E+03, 1.35024E+00, 4.93848E-01,-3.44299E+00,-2.05084E-02,-3.51756E+00,-5.09830E-03
 1.29340E+03, 1.34054E+00, 4.93842E-01,-3.44504E+00,-2.04508E-02,-3.52079E+00,-5.03755E-03
 1.29353E+03, 1.33090E+00, 4.93751E-01,-3.44707E+00,-2.03005E-02,-3.52239E+00,-5.01039E-03
 1.29366E+03, 1.32102E+00, 4.93693E-01,-3.44909E+00,-2.01710E-02,-3.52239E+00,-5.01039E-03
 1.29366E+03, 1.32102E+00, 4.93693E-01,-3.44909E+00,-2.01710E-02,-3.52239E+00,-5.01039E-03
 1.29380E+03, 1.31114E+00, 4.93661E-01,-3.45109E+00,-2.00501E-02,-3.52397E+00,-4.98230E-03
 1.29393E+03, 1.30127E+00, 4.93597E-01,-3.45308E+00,-1.99326E-02,-3.52711E+00,-4.92513E-03
 1.29418E+03, 1.28152E+00, 4.93566E-01,-3.45704E+00,-1.97010E-02,-3.52866E+00,-4.89637E-03
 1.29431E+03, 1.27172E+00, 4.93561E-01,-3.45900E+00,-1.96433E-02,-3.53172E+00,-4.83544E-03
 1.29431E+03, 1.27172E+00, 4.93561E-01,-3.45900E+00,-1.96433E-02,-3.53172E+00,-4.83544E-03
 1.29444E+03, 1.26185E+00, 4.93470E-01,-3.46095E+00,-1.94925E-02,-3.53324E+00,-4.80821E-03
 1.29456E+03, 1.25199E+00, 4.93470E-01,-3.46289E+00,-1.93627E-02,-3.53324E+00,-4.80821E-03
 1.29469E+03, 1.24219E+00, 4.93465E-01,-3.46482E+00,-1.92977E-02,-3.53623E+00,-4.74821E-03
 1.29481E+03, 1.23233E+00, 4.93406E-01,-3.46673E+00,-1.91453E-02,-3.53623E+00,-4.74821E-03
 1.29505E+03, 1.21268E+00, 4.93374E-01,-3.47053E+00,-1.89494E-02,-3.53771E+00,-4.72103E-03
 1.29517E+03, 1.20294E+00, 4.93369E-01,-3.47241E+00,-1.87963E-02,-3.54063E+00,-4.66078E-03
 1.29517E+03, 1.20294E+00, 4.93337E-01,-3.47241E+00,-1.87963E-02,-3.54207E+00,-4.63350E-03
 1.29541E+03, 1.18335E+00, 4.93246E-01,-3.47613E+00,-1.85430E-02,-3.54350E+00,-4.60523E-03
 1.29553E+03, 1.17350E+00, 4.93214E-01,-3.47797E+00,-1.84246E-02,-3.54492E+00,-4.57652E-03
 1.29553E+03, 1.17350E+00, 4.93214E-01,-3.47797E+00,-1.84246E-02,-3.54492E+00,-4.57652E-03
 1.29564E+03, 1.16365E+00, 4.93150E-01,-3.47980E+00,-1.83076E-02,-3.54773E+00,-4.51873E-03
 1.29576E+03, 1.15380E+00, 4.93150E-01,-3.48162E+00,-1.81913E-02,-3.54773E+00,-4.51873E-03
 1.29587E+03, 1.14402E+00, 4.93086E-01,-3.48343E+00,-1.81331E-02,-3.55048E+00,-4.45740E-03
 1.29599E+03, 1.13418E+00, 4.93086E-01,-3.48523E+00,-1.79814E-02,-3.55048E+00,-4.45740E-03
 1.29610E+03, 1.12440E+00, 4.93081E-01,-3.48702E+00,-1.79055E-02,-3.55319E+00,-4.39848E-03
 1.29621E+03, 1.11468E+00, 4.93049E-01,-3.48880E+00,-1.77497E-02,-3.55453E+00,-4.37127E-03
 1.29632E+03, 1.10484E+00, 4.92990E-01,-3.49056E+00,-1.76174E-02,-3.55453E+00,-4.37127E-03
 1.29643E+03, 1.09500E+00, 4.92958E-01,-3.49231E+00,-1.74947E-02,-3.55586E+00,-4.34300E-03
 1.29654E+03, 1.08522E+00, 4.92894E-01,-3.49405E+00,-1.74333E-02,-3.55847E+00,-4.28207E-03
 1.29665E+03, 1.07539E+00, 4.92862E-01,-3.49578E+00,-1.72808E-02,-3.55976E+00,-4.25469E-03
 1.29686E+03, 1.05579E+00, 4.92862E-01,-3.49920E+00,-1.70843E-02,-3.55976E+00,-4.25469E-03
 1.29686E+03, 1.05579E+00, 4.92797E-01,-3.49920E+00,-1.70843E-02,-3.56231E+00,-4.19431E-03
 1.29707E+03, 1.03620E+00, 4.92797E-01,-3.50258E+00,-1.68540E-02,-3.56231E+00,-4.19431E-03
 1.29707E+03, 1.03620E+00, 4.92793E-01,-3.50258E+00,-1.68540E-02,-3.56481E+00,-4.13548E-03
 1.29727E+03, 1.01655E+00, 4.92701E-01,-3.50591E+00,-1.65655E-02,-3.56604E+00,-4.10824E-03
 1.29727E+03, 1.01655E+00, 4.92669E-01,-3.50591E+00,-1.65655E-02,-3.56726E+00,-4.07996E-03
 1.29737E+03, 1.00673E+00, 4.92669E-01,-3.50755E+00,-1.64427E-02,-3.56726E+00,-4.07996E-03
 1.29757E+03, 9.87151E-01, 4.92637E-01,-3.51081E+00,-1.62644E-02,-3.56847E+00,-4.05124E-03
 1.29757E+03, 9.87151E-01, 4.92573E-01,-3.51081E+00,-1.62644E-02,-3.57085E+00,-3.98998E-03
 1.29777E+03, 9.67583E-01, 4.92568E-01,-3.51403E+00,-1.60360E-02,-3.57319E+00,-3.93102E-03
 1.29786E+03, 9.57888E-01, 4.92536E-01,-3.51561E+00,-1.58801E-02,-3.57434E+00,-3.90376E-03
 1.29786E+03, 9.57888E-01, 4.92536E-01,-3.51561E+00,-1.58801E-02,-3.57434E+00,-3.90376E-03
 1.29796E+03, 9.48074E-01, 4.92476E-01,-3.51719E+00,-1.57475E-02,-3.57434E+00,-3.90376E-03
 1.29814E+03, 9.28635E-01, 4.92471E-01,-3.52031E+00,-1.55275E-02,-3.57660E+00,-3.84343E-03
 1.29823E+03, 9.18944E-01, 4.92407E-01,-3.52185E+00,-1.53959E-02,-3.57882E+00,-3.78772E-03
 1.29823E+03, 9.18944E-01, 4.92347E-01,-3.52185E+00,-1.53959E-02,-3.57882E+00,-3.78772E-03
 1.29833E+03, 9.09135E-01, 4.92347E-01,-3.52338E+00,-1.52734E-02,-3.57882E+00,-3.78772E-03
 1.29850E+03, 8.89704E-01, 4.92342E-01,-3.52640E+00,-1.50595E-02,-3.58099E+00,-3.72672E-03
 1.29850E+03, 8.89704E-01, 4.92250E-01,-3.52640E+00,-1.50595E-02,-3.58206E+00,-3.69931E-03
 1.29859E+03, 8.79898E-01, 4.92250E-01,-3.52790E+00,-1.49284E-02,-3.58206E+00,-3.69931E-03
 1.29868E+03, 8.70158E-01, 4.92186E-01,-3.52938E+00,-1.48628E-02,-3.58416E+00,-3.63886E-03
 1.29885E+03, 8.50619E-01, 4.92181E-01,-3.53232E+00,-1.46323E-02,-3.58621E+00,-3.57997E-03
 1.29885E+03, 8.50619E-01, 4.92181E-01,-3.53232E+00,-1.46323E-02,-3.58621E+00,-3.57997E-03
 1.29902E+03, 8.31086E-01, 4.92117E-01,-3.53520E+00,-1.43980E-02,-3.58822E+00,-3.52122E-03
 1.29902E+03, 8.31086E-01, 4.92057E-01,-3.53520E+00,-1.43980E-02,-3.58822E+00,-3.52122E-03
 1.29918E+03, 8.11559E-01, 4.92057E-01,-3.53804E+00,-1.41632E-02,-3.58822E+00,-3.52122E-03
 1.29918E+03, 8.11559E-01, 4.91993E-01,-3.53804E+00,-1.41632E-02,-3.59018E+00,-3.46255E-03
 1.29934E+03, 7.92039E-01, 4.91993E-01,-3.54084E+00,-1.39284E-02,-3.59018E+00,-3.46255E-03
 1.29942E+03, 7.82369E-01, 4.91956E-01,-3.54222E+00,-1.37719E-02,-3.59303E+00,-3.37661E-03
 1.29950E+03, 7.72580E-01, 4.91896E-01,-3.54358E+00,-1.36392E-02,-3.59303E+00,-3.37661E-03
 1.29957E+03, 7.62792E-01, 4.91864E-01,-3.54493E+00,-1.35162E-02,-3.59396E+00,-3.34833E-03
 1.29957E+03, 7.62792E-01, 4.91864E-01,-3.54493E+00,-1.35162E-02,-3.59396E+00,-3.34833E-03
 1.29965E+03, 7.53007E-01, 4.91800E-01,-3.54627E+00,-1.33973E-02,-3.59578E+00,-3.29065E-03
 1.29972E+03, 7.43224E-01, 4.91800E-01,-3.54760E+00,-1.32799E-02,-3.59578E+00,-3.29065E-03
 1.29987E+03, 7.23728E-01, 4.91763E-01,-3.55023E+00,-1.31049E-02,-3.59842E+00,-3.20017E-03
 1.29994E+03, 7.14071E-01, 4.91763E-01,-3.55152E+00,-1.29528E-02,-3.59842E+00,-3.20017E-03
 1.30001E+03, 7.04294E-01, 4.91671E-01,-3.55280E+00,-1.28218E-02,-3.59927E+00,-3.17270E-03
 1.30008E+03, 6.94583E-01, 4.91671E-01,-3.55408E+00,-1.27563E-02,-3.59927E+00,-3.17270E-03
 1.30008E+03, 6.94583E-01, 4.91726E-01,-3.55408E+00,-1.27563E-02,-3.60095E+00,-3.11220E-03
 1.30015E+03, 6.85049E-01, 4.91754E-01,-3.55534E+00,-1.26026E-02,-3.60178E+00,-3.08481E-03
 1.30028E+03, 6.66284E-01, 4.91754E-01,-3.55783E+00,-1.24051E-02,-3.60178E+00,-3.08481E-03
 1.30035E+03, 6.57104E-01, 4.91807E-01,-3.55905E+00,-1.22515E-02,-3.60339E+00,-3.02446E-03
 1.30035E+03, 6.57104E-01, 4.91834E-01,-3.55905E+00,-1.22515E-02,-3.60417E+00,-2.99718E-03
 1.30041E+03, 6.48039E-01, 4.91834E-01,-3.56026E+00,-1.21201E-02,-3.60417E+00,-2.99718E-03
 1.30054E+03, 6.30195E-01, 4.91885E-01,-3.56266E+00,-1.19015E-02,-3.60572E+00,-2.93715E-03
 1.30054E+03, 6.30195E-01, 4.91885E-01,-3.56266E+00,-1.19015E-02,-3.60572E+00,-2.93715E-03
 1.30066E+03, 6.12795E-01, 4.91960E-01,-3.56501E+00,-1.16703E-02,-3.60795E+00,-2.85210E-03
 1.30066E+03, 6.12795E-01, 4.91960E-01,-3.56501E+00,-1.16703E-02,-3.60795E+00,-2.85210E-03
 1.30078E+03, 5.95876E-01, 4.91985E-01,-3.56730E+00,-1.14184E-02,-3.60868E+00,-2.82435E-03
 1.30078E+03, 5.95876E-01, 4.92009E-01,-3.56730E+00,-1.14184E-02,-3.60939E+00,-2.79624E-03
 1.30090E+03, 5.79330E-01, 4.92056E-01,-3.56956E+00,-1.12433E-02,-3.61079E+00,-2.73667E-03
 1.30090E+03, 5.79330E-01, 4.92056E-01,-3.56956E+00,-1.12433E-02,-3.61079E+00,-2.73667E-03
 1.30096E+03, 5.71236E-01, 4.92056E-01,-3.57067E+00,-1.10950E-02,-3.61079E+00,-2.73667E-03
 1.30101E+03, 5.63196E-01, 4.92102E-01,-3.57177E+00,-1.10208E-02,-3.61216E+00,-2.67972E-03
 1.30112E+03, 5.47463E-01, 4.92147E-01,-3.57394E+00,-1.07944E-02,-3.61348E+00,-2.62356E-03
 1.30112E+03, 5.47463E-01, 4.92147E-01,-3.57394E+00,-1.07944E-02,-3.61348E+00,-2.62356E-03
 1.30118E+03, 5.39766E-01, 4.92169E-01,-3.57500E+00,-1.06443E-02,-3.61413E+00,-2.59771E-03
 1.30123E+03, 5.32165E-01, 4.92169E-01,-3.57605E+00,-1.05176E-02,-3.61413E+00,-2.59771E-03
 1.30133E+03, 5.17204E-01, 4.92212E-01,-3.57813E+00,-1.03090E-02,-3.61539E+00,-2.54093E-03
 1.30133E+03, 5.17204E-01, 4.92212E-01,-3.57813E+00,-1.03090E-02,-3.61539E+00,-2.54093E-03
 1.30139E+03, 5.09842E-01, 4.92255E-01,-3.57915E+00,-1.02363E-02,-3.61663E+00,-2.48613E-03
 1.30149E+03, 4.95436E-01, 4.92255E-01,-3.58116E+00,-1.00175E-02,-3.61663E+00,-2.48613E-03
 1.30149E+03, 4.95436E-01, 4.92296E-01,-3.58116E+00,-1.00175E-02,-3.61783E+00,-2.43207E-03
 1.30153E+03, 4.88388E-01, 4.92316E-01,-3.58215E+00,-9.87289E-03,-3.61841E+00,-2.40718E-03
 1.30158E+03, 4.81428E-01, 4.92336E-01,-3.58313E+00,-9.75082E-03,-3.61899E+00,-2.38145E-03
 1.30168E+03, 4.67728E-01, 4.92336E-01,-3.58505E+00,-9.58207E-03,-3.61899E+00,-2.38145E-03
 1.30168E+03, 4.67728E-01, 4.92375E-01,-3.58505E+00,-9.58207E-03,-3.62012E+00,-2.32659E-03
 1.30177E+03, 4.54369E-01, 4.92375E-01,-3.58693E+00,-9.37528E-03,-3.62012E+00,-2.32659E-03
 1.30177E+03, 4.54369E-01, 4.92413E-01,-3.58693E+00,-9.37528E-03,-3.62122E+00,-2.27427E-03
 1.30186E+03, 4.41342E-01, 4.92413E-01,-3.58877E+00,-9.16663E-03,-3.62122E+00,-2.27427E-03
 1.30186E+03, 4.41342E-01, 4.92451E-01,-3.58877E+00,-9.16663E-03,-3.62229E+00,-2.22290E-03
 1.30190E+03, 4.34969E-01, 4.92451E-01,-3.58967E+00,-9.02912E-03,-3.62229E+00,-2.22290E-03
 1.30199E+03, 4.22425E-01, 4.92487E-01,-3.59145E+00,-8.82451E-03,-3.62332E+00,-2.17216E-03
 1.30203E+03, 4.16252E-01, 4.92523E-01,-3.59233E+00,-8.75658E-03,-3.62433E+00,-2.12221E-03
 1.30203E+03, 4.16252E-01, 4.92523E-01,-3.59233E+00,-8.75658E-03,-3.62433E+00,-2.12221E-03
 1.30207E+03, 4.10192E-01, 4.92540E-01,-3.59319E+00,-8.62272E-03,-3.62482E+00,-2.09929E-03
 1.30215E+03, 3.98297E-01, 4.92557E-01,-3.59488E+00,-8.40626E-03,-3.62531E+00,-2.07565E-03
 1.30219E+03, 3.92427E-01, 4.92557E-01,-3.59572E+00,-8.35443E-03,-3.62531E+00,-2.07565E-03
 1.30219E+03, 3.92427E-01, 4.92591E-01,-3.59572E+00,-8.35443E-03,-3.62625E+00,-2.02515E-03
 1.30226E+03, 3.80973E-01, 4.92607E-01,-3.59735E+00,-8.11942E-03,-3.62672E+00,-2.00283E-03
 1.30230E+03, 3.75353E-01, 4.92624E-01,-3.59815E+00,-8.01938E-03,-3.62717E+00,-1.97984E-03
 1.30230E+03, 3.75353E-01, 4.92624E-01,-3.59815E+00,-8.01938E-03,-3.62717E+00,-1.97984E-03
 1.30238E+03, 3.64291E-01, 4.92656E-01,-3.59974E+00,-7.84648E-03,-3.62807E+00,-1.93090E-03
 1.30238E+03, 3.64291E-01, 4.92656E-01,-3.59974E+00,-7.84648E-03,-3.62807E+00,-1.93090E-03
 1.30241E+03, 3.58847E-01, 4.92687E-01,-3.60051E+00,-7.78504E-03,-3.62894E+00,-1.88444E-03
 1.30245E+03, 3.53503E-01, 4.92702E-01,-3.60128E+00,-7.66140E-03,-3.62936E+00,-1.86333E-03
 1.30248E+03, 3.48226E-01, 4.92702E-01,-3.60204E+00,-7.55736E-03,-3.62936E+00,-1.86333E-03
 1.30255E+03, 3.37838E-01, 4.92747E-01,-3.60352E+00,-7.41374E-03,-3.63059E+00,-1.79501E-03
 1.30255E+03, 3.37838E-01, 4.92747E-01,-3.60352E+00,-7.41374E-03,-3.63059E+00,-1.79501E-03
 1.30262E+03, 3.27737E-01, 4.92762E-01,-3.60497E+00,-7.19736E-03,-3.63099E+00,-1.77446E-03
 1.30265E+03, 3.22752E-01, 4.92762E-01,-3.60569E+00,-7.14759E-03,-3.63099E+00,-1.77446E-03
 1.30265E+03, 3.22752E-01, 4.92791E-01,-3.60569E+00,-7.14759E-03,-3.63177E+00,-1.72951E-03
 1.30271E+03, 3.12997E-01, 4.92791E-01,-3.60709E+00,-6.97542E-03,-3.63177E+00,-1.72951E-03
 1.30271E+03, 3.12997E-01, 4.92819E-01,-3.60709E+00,-6.97542E-03,-3.63253E+00,-1.68650E-03
 1.30274E+03, 3.08225E-01, 4.92832E-01,-3.60777E+00,-6.86072E-03,-3.63290E+00,-1.66689E-03
 1.30277E+03, 3.03513E-01, 4.92832E-01,-3.60845E+00,-6.76414E-03,-3.63290E+00,-1.66689E-03
 1.30280E+03, 2.98832E-01, 4.92859E-01,-3.60912E+00,-6.71585E-03,-3.63362E+00,-1.62418E-03
 1.30283E+03, 2.94237E-01, 4.92873E-01,-3.60978E+00,-6.60628E-03,-3.63398E+00,-1.60503E-03
 1.30289E+03, 2.85191E-01, 4.92873E-01,-3.61108E+00,-6.46667E-03,-3.63398E+00,-1.60503E-03
 1.30289E+03, 2.85191E-01, 4.92898E-01,-3.61108E+00,-6.46667E-03,-3.63467E+00,-1.56338E-03
 1.30294E+03, 2.76371E-01, 4.92898E-01,-3.61235E+00,-6.30680E-03,-3.63467E+00,-1.56338E-03
 1.30294E+03, 2.76371E-01, 4.92924E-01,-3.61235E+00,-6.30680E-03,-3.63533E+00,-1.52348E-03
 1.30300E+03, 2.67794E-01, 4.92936E-01,-3.61358E+00,-6.11082E-03,-3.63566E+00,-1.50532E-03
 1.30300E+03, 2.67794E-01, 4.92936E-01,-3.61358E+00,-6.11082E-03,-3.63566E+00,-1.50532E-03
 1.30305E+03, 2.59407E-01, 4.92973E-01,-3.61478E+00,-5.96425E-03,-3.63661E+00,-1.44793E-03
 1.30308E+03, 2.55303E-01, 4.92984E-01,-3.61537E+00,-5.87798E-03,-3.63692E+00,-1.42971E-03
 1.30308E+03, 2.55303E-01, 4.92984E-01,-3.61537E+00,-5.87798E-03,-3.63692E+00,-1.42971E-03
 1.30313E+03, 2.47250E-01, 4.92996E-01,-3.61652E+00,-5.72212E-03,-3.63722E+00,-1.41145E-03
 1.30315E+03, 2.43275E-01, 4.93019E-01,-3.61709E+00,-5.68396E-03,-3.63781E+00,-1.37304E-03
 1.30315E+03, 2.43275E-01, 4.93019E-01,-3.61709E+00,-5.68396E-03,-3.63781E+00,-1.37304E-03
 1.30317E+03, 2.39373E-01, 4.93030E-01,-3.61765E+00,-5.58806E-03,-3.63809E+00,-1.35609E-03
 1.30320E+03, 2.35520E-01, 4.93041E-01,-3.61820E+00,-5.50621E-03,-3.63838E+00,-1.33876E-03
 1.30322E+03, 2.31715E-01, 4.93041E-01,-3.61874E+00,-5.43063E-03,-3.63838E+00,-1.33876E-03
 1.30327E+03, 2.24246E-01, 4.93063E-01,-3.61981E+00,-5.28709E-03,-3.63893E+00,-1.30404E-03
 1.30327E+03, 2.24246E-01, 4.93063E-01,-3.61981E+00,-5.28709E-03,-3.63893E+00,-1.30404E-03
 1.30329E+03, 2.20582E-01, 4.93084E-01,-3.62033E+00,-5.21725E-03,-3.63946E+00,-1.26982E-03
 1.30331E+03, 2.16963E-01, 4.93095E-01,-3.62084E+00,-5.14827E-03,-3.63972E+00,-1.25296E-03
 1.30333E+03, 2.13390E-01, 4.93095E-01,-3.62135E+00,-5.08005E-03,-3.63972E+00,-1.25296E-03
